PERMIT_TYPE	WDID	APP_ID	REPORTING_YEAR	REPORT_ID	EVENT_TYPE	MONITORING_LOCATION_NAME	MONITORING_LOCATION_TYPE	MONITOR_LOCATION_DESCRIPTION	MONITORING_LATITUDE	MONITORING_LONGITUDE	SAMPLE_ID	SAMPLE_DATE	SAMPLE_TIME	DISCHARGE_START_DATE	DISCHARGE_START_TIME	PARAMETER	RESULT_QUALIFIER	RESULT	UNITS	ANALYTICAL_METHOD	MDL	RL	DISCHARGE_END_DATE	DISCHARGE_END_TIME	CERTIFIER_NAME	CERTIFIED_DATE
Industrial	2 01I000434	180609	2021	1181935	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2609018	03/28/2022	09:30	03/28/2022	09:30	Total Suspended Solids (TSS)	=	15	mg/L	A2540D	1	1			Michael Taylor	06-MAY-22 07.07.21.429000 AM
Industrial	2 01I000434	180609	2021	1181935	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2609018	03/28/2022	09:30	03/28/2022	09:30	Oil and Grease	=	1.7	mg/L	E1664A	1.4	5			Michael Taylor	06-MAY-22 07.07.21.429000 AM
Industrial	2 01I000434	180609	2021	1181935	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2609018	03/28/2022	09:30	03/28/2022	09:30	pH	=	7	SU	pH_Paper	1	1			Michael Taylor	06-MAY-22 07.07.21.429000 AM
Industrial	2 01I000434	180609	2021	1182474	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2609898	04/19/2022	08:30	04/19/2022	03:00	Oil and Grease	ND		mg/L	E1664A	1.4	5			Michael Taylor	12-MAY-22 05.26.18.296000 AM
Industrial	2 01I000434	180609	2021	1182474	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2609898	04/19/2022	08:30	04/19/2022	03:00	pH	=	7	SU	pH_Paper	1	1			Michael Taylor	12-MAY-22 05.26.18.296000 AM
Industrial	2 01I000434	180609	2021	1182474	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2609898	04/19/2022	08:30	04/19/2022	03:00	Total Suspended Solids (TSS)	=	8.5	mg/L	A2540D	1	1			Michael Taylor	12-MAY-22 05.26.18.296000 AM
Industrial	2 01I000434	180609	2021	1182474	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2609898	04/19/2022	08:30	04/19/2022	03:00	Iron, Total	=	.29	mg/L	E200.7	.05	.1			Michael Taylor	12-MAY-22 05.26.18.296000 AM
Industrial	2 01I000434	180609	2022	1220796	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2636108	12/01/2022	12:30			pH	=	2	SU	pH_Paper	1	12			Carl Ohlhausen	11-JAN-23 07.15.58.019000 AM
Industrial	2 01I000434	180609	2022	1220796	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2636108	12/01/2022	12:30			Iron, Total	=	5.1	mg/L	E200.7	.05	.1			Carl Ohlhausen	11-JAN-23 07.15.58.019000 AM
Industrial	2 01I000434	180609	2022	1220796	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2636108	12/01/2022	12:30			Total Suspended Solids (TSS)	=	67	mg/L	A2540D	1	1			Carl Ohlhausen	11-JAN-23 07.15.58.019000 AM
Industrial	2 01I000434	180609	2022	1220796	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2636108	12/01/2022	12:30			Oil and Grease	=	3.3	mg/L	E1664A	1.7	5			Carl Ohlhausen	11-JAN-23 07.15.58.019000 AM
Industrial	2 01I000434	180609	2022	1222856	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2646521	12/27/2022	8:28			Total Suspended Solids (TSS)	=	51	mg/L	A2540D	1	1			Carl Ohlhausen	25-JAN-23 02.32.37.208000 PM
Industrial	2 01I000434	180609	2022	1222856	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2646521	12/27/2022	8:28			pH	=	2	SU	pH_Paper	1	12			Carl Ohlhausen	25-JAN-23 02.32.37.208000 PM
Industrial	2 01I000434	180609	2022	1222856	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2646521	12/27/2022	8:28			Iron, Total	=	2.5	mg/L	E200.7	.05	.1			Carl Ohlhausen	25-JAN-23 02.32.37.208000 PM
Industrial	2 01I000434	180609	2022	1222856	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2646521	12/27/2022	8:28			Oil and Grease	=	1.9	mg/L	E1664A	1.7	5			Carl Ohlhausen	25-JAN-23 02.32.37.208000 PM
Industrial	2 01I000434	180609	2022	1225012	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2654786	01/05/2023	12:23			Iron, Total	=	.35	mg/L	E200.7	.05	.1			Carl Ohlhausen	08-FEB-23 06.37.47.046000 AM
Industrial	2 01I000434	180609	2022	1225012	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2654786	01/05/2023	12:23			Oil and Grease	ND		mg/L	E1664A	1.7	5			Carl Ohlhausen	08-FEB-23 06.37.47.046000 AM
Industrial	2 01I000434	180609	2022	1225012	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2654786	01/05/2023	12:23			pH	=	6	SU	pH_Paper	1	12			Carl Ohlhausen	08-FEB-23 06.37.47.046000 AM
Industrial	2 01I000434	180609	2022	1225012	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2654786	01/05/2023	12:23			Total Suspended Solids (TSS)	=	7.3	mg/L	A2540D	1	1			Carl Ohlhausen	08-FEB-23 06.37.47.046000 AM
Industrial	2 01I000434	180609	2022	1235017	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2688089	03/29/2023	13:34			Oil and Grease	ND		mg/L	E1664A	1.4	5			Carl Ohlhausen	25-APR-23 02.21.52.335000 PM
Industrial	2 01I000434	180609	2022	1235017	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2688089	03/29/2023	13:34			Iron, Total	=	1.1	mg/L	E200.7	.02	.1			Carl Ohlhausen	25-APR-23 02.21.52.335000 PM
Industrial	2 01I000434	180609	2022	1235017	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2688089	03/29/2023	13:34			Total Suspended Solids (TSS)	=	19	mg/L	A2540D	1	1			Carl Ohlhausen	25-APR-23 02.21.52.335000 PM
Industrial	2 01I000434	180609	2022	1235017	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2688089	03/29/2023	13:34			pH	=	7	SU	pH_Paper	1	12			Carl Ohlhausen	25-APR-23 02.21.52.335000 PM
Industrial	2 01I000434	180609	2023	1270894	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2730676	12/19/2023	10:35			pH	=	7	SU	pH_Paper	1	12			Carl Ohlhausen	11-JAN-24 03.09.37.382000 PM
Industrial	2 01I000434	180609	2023	1270894	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2730676	12/19/2023	10:35			Total Suspended Solids (TSS)	=	12	mg/L	A2540D	1	1			Carl Ohlhausen	11-JAN-24 03.09.37.382000 PM
Industrial	2 01I000434	180609	2023	1270894	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2730676	12/19/2023	10:35			Iron, Total	=	.88	mg/L	E200.7	.02	.1			Carl Ohlhausen	11-JAN-24 03.09.37.382000 PM
Industrial	2 01I000434	180609	2023	1270894	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2730676	12/19/2023	10:35			Oil and Grease	ND		mg/L	E1664A	1.7	5			Carl Ohlhausen	11-JAN-24 03.09.37.382000 PM
Industrial	2 01I000434	180609	2023	1274832	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2739952	12/30/2023	09:07			Oil and Grease	ND		mg/L	E1664A	1.7	5			Carl Ohlhausen	13-FEB-24 03.57.21.167000 PM
Industrial	2 01I000434	180609	2023	1274832	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2739952	12/30/2023	09:07			Iron, Total	=	18	mg/L	E200.7	.02	.1			Carl Ohlhausen	13-FEB-24 03.57.21.167000 PM
Industrial	2 01I000434	180609	2023	1274832	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2739952	12/30/2023	09:07			Total Suspended Solids (TSS)	=	280	mg/L	A2540D	1	1			Carl Ohlhausen	13-FEB-24 03.57.21.167000 PM
Industrial	2 01I000434	180609	2023	1274832	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2739952	12/30/2023	09:07			pH	=	7	SU	pH_Paper	1	12			Carl Ohlhausen	13-FEB-24 03.57.21.167000 PM
Industrial	2 01I000434	180609	2023	1280147	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2757119	01/22/2024	09:21			Iron, Total	=	.86	mg/L	E200.7	.1	.5			Carl Ohlhausen	08-MAR-24 04.29.33.800000 PM
Industrial	2 01I000434	180609	2023	1280147	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2757119	01/22/2024	09:21			Total Suspended Solids (TSS)	=	18	mg/L	A2540D	1	1			Carl Ohlhausen	08-MAR-24 04.29.33.800000 PM
Industrial	2 01I000434	180609	2023	1280147	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2757119	01/22/2024	09:21			Oil and Grease	=	1.7	mg/L	E1664A	1.7	5			Carl Ohlhausen	08-MAR-24 04.29.33.800000 PM
Industrial	2 01I000434	180609	2023	1280147	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2757119	01/22/2024	09:21			pH	=	6.87	SU	pH_Field	1	12			Carl Ohlhausen	08-MAR-24 04.29.33.800000 PM
Industrial	2 01I000434	180609	2023	1281992	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2761685	02/05/2024	07:00			Total Suspended Solids (TSS)	=	21	mg/L	A2540D	1	1			Carl Ohlhausen	21-MAR-24 12.39.27.129000 PM
Industrial	2 01I000434	180609	2023	1281992	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2761685	02/05/2024	07:00			Iron, Total	=	.22	mg/L	E200.7	.02	.1			Carl Ohlhausen	21-MAR-24 12.39.27.129000 PM
Industrial	2 01I000434	180609	2023	1281992	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2761685	02/05/2024	07:00			Oil and Grease	=	1.7	mg/L	E1664A	1.7	5			Carl Ohlhausen	21-MAR-24 12.39.27.129000 PM
Industrial	2 01I000434	180609	2023	1281992	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2761685	02/05/2024	07:00			pH	=	6.86	SU	pH_Field	1	12			Carl Ohlhausen	21-MAR-24 12.39.27.129000 PM
Industrial	2 01I000434	180609	2024	1319561	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2800283	12/14/2024	09:50			Total Suspended Solids (TSS)	=	22	mg/L	A2540D	1	1			Carl Ohlhausen	30-JAN-25 12.03.36.273000 PM
Industrial	2 01I000434	180609	2024	1319561	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2800283	12/14/2024	09:50			pH	=	6.72	SU	pH_Field	1	9			Carl Ohlhausen	30-JAN-25 12.03.36.273000 PM
Industrial	2 01I000434	180609	2024	1319561	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2800283	12/14/2024	09:50			Oil and Grease	=	2.5	mg/L	E1664A	1.7	5			Carl Ohlhausen	30-JAN-25 12.03.36.273000 PM
Industrial	2 01I000434	180609	2024	1319561	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2800283	12/14/2024	09:50			Iron, Total	=	1.1	mg/L	E200.7	.02	.1			Carl Ohlhausen	30-JAN-25 12.03.36.273000 PM
Industrial	2 01I000434	180609	2024	1319969	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2801017	12/24/2024	07:35			Iron, Total	=	.15	mg/L	E200.7	.02	.1			Carl Ohlhausen	06-FEB-25 01.10.04.137000 PM
Industrial	2 01I000434	180609	2024	1319969	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2801017	12/24/2024	07:35			Total Suspended Solids (TSS)	=	3.5	mg/L	A2540D	1	1			Carl Ohlhausen	06-FEB-25 01.10.04.137000 PM
Industrial	2 01I000434	180609	2024	1319969	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2801017	12/24/2024	07:35			pH	=	6.71	SU	pH_Field	1	9			Carl Ohlhausen	06-FEB-25 01.10.04.137000 PM
Industrial	2 01I000434	180609	2024	1319969	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2801017	12/24/2024	07:35			Oil and Grease	=	2.5	mg/L	E1664A	1.7	5			Carl Ohlhausen	06-FEB-25 01.10.04.137000 PM
Industrial	2 01I000434	180609	2024	1322431	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2808134	02/07/2025	07:26			pH	=	6.86	SU	pH_Field	1	9			Carl Ohlhausen	28-FEB-25 11.34.36.901000 AM
Industrial	2 01I000434	180609	2024	1322431	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2808134	02/07/2025	07:26			Total Suspended Solids (TSS)	=	7.8	mg/L	A2540D	1	1			Carl Ohlhausen	28-FEB-25 11.34.36.901000 AM
Industrial	2 01I000434	180609	2024	1322431	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2808134	02/07/2025	07:26			Iron, Total	=	.31	mg/L	E200.7	.1	.5			Carl Ohlhausen	28-FEB-25 11.34.36.901000 AM
Industrial	2 01I000434	180609	2024	1322431	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2808134	02/07/2025	07:26			Oil and Grease	=	3.3	mg/L	E1664A	1.7	5			Carl Ohlhausen	28-FEB-25 11.34.36.901000 AM
Industrial	2 01I000434	180609	2024	1322910	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2809376	02/04/2025	07:50			Total Suspended Solids (TSS)	=	50	mg/L	A2540D	1	1			Carl Ohlhausen	04-MAR-25 12.15.45.349000 PM
Industrial	2 01I000434	180609	2024	1322910	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2809376	02/04/2025	07:50			pH	=	6.86	SU	pH_Field	1	9			Carl Ohlhausen	04-MAR-25 12.15.45.349000 PM
Industrial	2 01I000434	180609	2024	1322910	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2809376	02/04/2025	07:50			Oil and Grease	=	1.7	mg/L	E1664A	1.7	5			Carl Ohlhausen	04-MAR-25 12.15.45.349000 PM
Industrial	2 01I000434	180609	2024	1322910	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2809376	02/04/2025	07:50			Iron, Total	=	2.2	mg/L	E200.7	1	.02			Carl Ohlhausen	04-MAR-25 12.15.45.349000 PM
Industrial	2 01I000434	180609	2024	1330547	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2825501	03/13/2025	06:41			Oil and Grease	=	1.7	mg/L	E1664A	1.7	5			Carl Ohlhausen	02-MAY-25 05.23.10.745000 PM
Industrial	2 01I000434	180609	2024	1330547	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2825501	03/13/2025	06:41			Total Suspended Solids (TSS)	=	13	mg/L	A2540D	1	1			Carl Ohlhausen	02-MAY-25 05.23.10.745000 PM
Industrial	2 01I000434	180609	2024	1330547	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2825501	03/13/2025	06:41			Iron, Total	=	.49	mg/L	E200.7	.02	.1			Carl Ohlhausen	02-MAY-25 05.23.10.745000 PM
Industrial	2 01I000434	180609	2024	1330547	Qualifying Storm Event	X1	Effluent Monitoring	South West Corner	37.67289	-121.86454	2825501	03/13/2025	06:41			pH	=	6.88	SU	pH_Field	1	1			Carl Ohlhausen	02-MAY-25 05.23.10.745000 PM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 2 (8)	Effluent Monitoring	Labeled as sample point 8 on site map	37.721444	-122.189745	2149352	11/09/2015	09:05	11/09/2015	8:40	Oil and Grease	ND		mg/L	E1664A	1.7	5			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 2 (8)	Effluent Monitoring	Labeled as sample point 8 on site map	37.721444	-122.189745	2149352	11/09/2015	09:05	11/09/2015	8:40	Copper, Total Recoverable	=	50	ug/L	E200.8	.22	2			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 1 (4)	Effluent Monitoring	Labeled as sample point 4 on site map	37.722535	-122.189151	2149350	11/09/2015	09:00	11/09/2015	8:40	Oil and Grease	ND		mg/L	E1664A	1.7	5			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 2 (8)	Effluent Monitoring	Labeled as sample point 8 on site map	37.721444	-122.189745	2149352	11/09/2015	09:05	11/09/2015	8:40	Total Suspended Solids (TSS)	=	210	mg/L	A2540D	5	5			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 3 (9)	Effluent Monitoring	Labeled as sample point 9 on site map. 	37.721515	-122.189991	2149355	11/09/2015	09:10	11/09/2015	8:40	Total Suspended Solids (TSS)	=	150	mg/L	A2540D	1.6	1.6			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 3 (9)	Effluent Monitoring	Labeled as sample point 9 on site map. 	37.721515	-122.189991	2149355	11/09/2015	09:10	11/09/2015	8:40	Copper, Total Recoverable	=	50	ug/L	E200.8	.22	2			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 3 (9)	Effluent Monitoring	Labeled as sample point 9 on site map. 	37.721515	-122.189991	2149355	11/09/2015	09:10	11/09/2015	8:40	Zinc, Total Recoverable	=	1700	ug/L	E200.8	1.7	10			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 3 (9)	Effluent Monitoring	Labeled as sample point 9 on site map. 	37.721515	-122.189991	2149355	11/09/2015	09:10	11/09/2015	8:40	Oil and Grease	ND		mg/L	E1664A	1.7	5			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 4 (1)	Effluent Monitoring	Labeled sample point 1 on site map. 	37.722617	-122.189827	2149356	11/09/2015	09:25	11/09/2015	8:40	Total Suspended Solids (TSS)	=	430	mg/L	A2540D	2.4	2.4			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 4 (1)	Effluent Monitoring	Labeled sample point 1 on site map. 	37.722617	-122.189827	2149356	11/09/2015	09:25	11/09/2015	8:40	Oil and Grease	=	5	mg/L	E1664A	1.7	5			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 4 (1)	Effluent Monitoring	Labeled sample point 1 on site map. 	37.722617	-122.189827	2149356	11/09/2015	09:25	11/09/2015	8:40	Zinc, Total Recoverable	=	530	ug/L	E200.8	1.7	10			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 4 (1)	Effluent Monitoring	Labeled sample point 1 on site map. 	37.722617	-122.189827	2149356	11/09/2015	09:25	11/09/2015	8:40	Copper, Total Recoverable	=	85	ug/L	E200.8	.22	2			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 1 (4)	Effluent Monitoring	Labeled as sample point 4 on site map	37.722535	-122.189151	2149350	11/09/2015	09:00	11/09/2015	8:40	Copper, Total Recoverable	=	77	ug/L	E200.8	.22	2			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 1 (4)	Effluent Monitoring	Labeled as sample point 4 on site map	37.722535	-122.189151	2149350	11/09/2015	09:00	11/09/2015	8:40	Zinc, Total Recoverable	=	510	ug/L	E200.8	1.7	10			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 2 (8)	Effluent Monitoring	Labeled as sample point 8 on site map	37.721444	-122.189745	2149352	11/09/2015	09:05	11/09/2015	8:40	Zinc, Total Recoverable	=	910	ug/L	E200.8	1.7	10			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000474	180613	2015	859260	Qualifying Storm Event	Sample 1 (4)	Effluent Monitoring	Labeled as sample point 4 on site map	37.722535	-122.189151	2149350	11/09/2015	09:00	11/09/2015	8:40	Total Suspended Solids (TSS)	=	160	mg/L	A2540D	1.2	1.2			Dan Wettstein	11-JAN-16 11.50.19.807000 AM
Industrial	2 01I000548	180616	2015	855258	Qualifying Storm Event	Sample Point #2	Effluent Monitoring	Storm drain 6	37.65797	-122.09169	2156063	12/21/2015	13:52	12/21/2015	11:45	Total Suspended Solids (TSS)	=	3.5	mg/L	A2540D	2	2			Sheila Collier	22-JAN-16 10.45.51.000000 AM
Industrial	2 01I000548	180616	2015	855258	Qualifying Storm Event	Sample Point #1	Effluent Monitoring	Storm drain 4	37.65758	-122.09247	2141554	12/21/2015	14:04	12/21/2015	11:45	Total Suspended Solids (TSS)	=	16	mg/L	A2540D	2	2			Sheila Collier	22-JAN-16 10.45.51.000000 AM
Industrial	2 01I000548	180616	2015	855258	Qualifying Storm Event	Sample Point #1	Effluent Monitoring	Storm drain 4	37.65758	-122.09247	2141554	12/21/2015	14:04	12/21/2015	11:45	pH	=	6	SU	pH_Paper	1				Sheila Collier	22-JAN-16 10.45.51.000000 AM
Industrial	2 01I000548	180616	2015	855258	Qualifying Storm Event	Sample Point #2	Effluent Monitoring	Storm drain 6	37.65797	-122.09169	2156063	12/21/2015	13:52	12/21/2015	11:45	pH	=	6	SU	A4500HB	1				Sheila Collier	22-JAN-16 10.45.51.000000 AM
Industrial	2 01I000548	180616	2015	855258	Qualifying Storm Event	Sample Point #2	Effluent Monitoring	Storm drain 6	37.65797	-122.09169	2156063	12/21/2015	13:52	12/21/2015	11:45	Oil and Grease	ND		mg/L	E1664A	.66	1.1			Sheila Collier	22-JAN-16 10.45.51.000000 AM
Industrial	2 01I000548	180616	2015	855258	Qualifying Storm Event	Sample Point #1	Effluent Monitoring	Storm drain 4	37.65758	-122.09247	2141554	12/21/2015	14:04	12/21/2015	11:45	Oil and Grease	=	1.4	mg/L	E1664A	.66	1.1			Sheila Collier	22-JAN-16 10.45.51.000000 AM
Industrial	2 01I000548	180616	2016	928414	Qualifying Storm Event	Sample Point #1	Effluent Monitoring	Storm drain 4	37.65758	-122.09247	2266076	02/09/2017	07:53	02/09/2017	06:00	Total Suspended Solids (TSS)	=	20	mg/L	A2540D	2	2			Sheila Collier	16-MAR-17 12.35.16.919000 PM
Industrial	2 01I000548	180616	2016	928414	Qualifying Storm Event	Sample Point #2	Effluent Monitoring	Storm drain 6	37.65797	-122.09169	2266077	02/09/2017	08:24	02/09/2017	06:00	Oil and Grease	=	0	mg/L	A5220B	.66	1			Sheila Collier	16-MAR-17 12.35.16.919000 PM
Industrial	2 01I000548	180616	2016	928414	Qualifying Storm Event	Sample Point #1	Effluent Monitoring	Storm drain 4	37.65758	-122.09247	2266076	02/09/2017	07:53	02/09/2017	06:00	pH	=	0	SU	A4500HB	.67	.1			Sheila Collier	16-MAR-17 12.35.16.919000 PM
Industrial	2 01I000548	180616	2016	928414	Qualifying Storm Event	Sample Point #1	Effluent Monitoring	Storm drain 4	37.65758	-122.09247	2266076	02/09/2017	07:53	02/09/2017	06:00	Oil and Grease	=	0	mg/L	A5220B	.66	1			Sheila Collier	16-MAR-17 12.35.16.919000 PM
Industrial	2 01I000548	180616	2016	928414	Qualifying Storm Event	Sample Point #2	Effluent Monitoring	Storm drain 6	37.65797	-122.09169	2266077	02/09/2017	08:24	02/09/2017	06:00	Total Suspended Solids (TSS)	=	15	mg/L	A2540D	2	2			Sheila Collier	16-MAR-17 12.35.16.919000 PM
